date,time,DOY,ALB_1_1_1,CHK__1_1_1,DAQM_T_1_1_1,VIN_1_1_1,DRM_POWER_STATUS_1_1_1,DRM_V_BATTERY_1_1_1,DRM_V_MAIN_1_1_1,LWIN_1_1_1,LWOUT_1_1_1,PPFD_1_1_1,P_RAIN_1_1_1,RH_1_1_1,RN_1_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SWIN_1_1_1,SWOUT_1_1_1,TA_1_1_1,TNR_C_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[%],[OTHER],[C],[V],[OTHER],[V],[V],[W/m^2],[W/m^2],[µmol/m^2/s],[m],[%],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[m^3/m^3],[m^3/m^3],[m^3/m^3],[W/m^2],[W/m^2],[K],[C],[K],[K],[K]
2023-03-07,07:00,66.2916,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,07:30,66.3124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,08:00,66.3332,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,08:30,66.354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,09:00,66.3749,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,09:30,66.3957,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,10:00,66.4166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,10:30,66.4374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,11:00,66.458,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,11:30,66.479,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,12:00,66.499,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,12:30,66.520,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,13:00,66.541,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,13:30,66.562,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,14:00,66.583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,14:30,66.604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,15:00,66.6248,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,15:30,66.645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,16:00,66.6665,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07,16:30,66.6873,0.167044,142.071,30.3973,12.2363,15.0000,12.9706,28.1714,417.794,461.240,310.189,0.00000,61.9819,73.0461,15.2826,10.7397,8.83806,0.146571,0.228357,0.266000,139.835,23.3426,300.794,28.0488,300.050,299.350,298.750
2023-03-07,17:00,66.7082,0.172157,92.5000,30.4208,12.2383,15.0000,12.9297,27.2627,429.509,459.387,192.018,0.00000,63.1915,41.9345,12.1839,7.40839,6.22704,0.146400,0.227600,0.266333,86.7597,14.9472,300.658,27.8038,299.930,299.270,298.750
2023-03-07,17:30,66.7290,0.169350,121.533,30.9268,12.2387,15.0000,12.9111,26.6757,429.294,453.518,110.364,0.00000,65.1085,16.5578,9.82524,4.89846,4.35566,0.145867,0.226100,0.265867,49.1109,8.32826,300.207,27.1508,299.850,299.050,298.750
2023-03-07,18:00,66.7498,0.160422,113.367,30.8461,12.2385,15.0000,12.9043,26.2856,426.641,447.105,36.9156,0.00000,65.8907,-7.77557,6.90778,1.00810,0.459919,0.150300,0.226067,0.264133,15.1651,2.47655,299.666,26.2918,299.813,299.050,298.750
2023-03-07,18:30,66.7707,0.327714,126.200,30.3732,12.2371,15.0000,12.8993,26.1382,422.765,441.921,3.45820,0.00000,72.7094,-19.5275,3.41346,-3.28495,-3.66214,0.146000,0.226700,0.264633,-0.874189,-0.502399,298.743,25.3717,299.630,298.880,298.743
2023-03-07,19:00,66.7915,0.912749E-01,142.800,29.6643,12.2371,15.0000,12.8956,26.0918,421.558,438.847,0.180858E-01,0.00000,81.3863,-18.5885,0.361661,-6.41367,-6.48436,0.145333,0.227000,0.264800,-1.50185,-0.203184,297.609,24.2352,299.550,298.750,298.557
2023-03-07,19:30,66.8123,-0.309193,137.833,29.0440,12.2369,15.0000,12.8918,26.0711,421.557,437.898,0.858494E-02,0.00000,83.2466,-17.6359,-1.94570,-7.94264,-7.93586,0.144400,0.227000,0.265167,-1.04356,0.251558,297.320,23.7483,299.357,298.663,298.440
2023-03-07,20:00,66.8332,-1.50328,107.833,28.6862,12.2367,15.0000,12.8900,26.0482,422.059,437.347,0.882623E-02,0.00000,81.8960,-16.4532,-3.53630,-8.53256,-8.41352,0.144300,0.227000,0.264033,-0.507574,0.657627,297.247,23.5304,299.350,298.550,298.250
2023-03-07,20:30,66.8540,-4.71448,142.933,28.4708,12.2370,15.0000,12.8885,26.0247,421.454,436.516,0.920482E-02,0.00000,78.1963,-16.3797,-4.61923,-8.88709,-8.71457,0.143267,0.227000,0.263867,-0.463964,0.853857,297.452,23.5564,299.130,298.550,298.243
2023-03-07,21:00,66.8748,-0.834950,84.7333,28.3443,12.2374,15.0000,12.8859,26.0056,419.994,435.691,0.988401E-02,0.00000,76.9653,-17.3063,-5.60667,-9.43618,-9.21054,0.143300,0.226267,0.263933,-0.927555,0.681295,297.558,23.6893,299.050,298.290,298.117
2023-03-07,21:30,66.8956,-0.719512,143.833,28.2156,12.2372,15.0000,12.8837,25.9756,414.132,434.207,0.122460E-01,0.00000,76.4395,-21.4985,-6.54233,-10.0030,-9.77201,0.143667,0.225200,0.264000,-0.949432,0.473952,297.439,23.6252,299.050,298.250,298.050
2023-03-07,22:00,66.9165,-0.358157,146.867,27.9656,12.2372,15.0000,12.8829,25.9589,409.186,431.671,0.128681E-01,0.00000,77.5546,-24.1481,-7.45396,-11.0548,-10.8117,0.144000,0.224833,0.263367,-1.28486,0.378790,297.039,23.3043,298.900,298.250,298.050
2023-03-07,22:30,66.9373,0.627720,144.433,27.7185,12.2379,15.0000,12.8809,25.9332,414.449,431.668,0.112158E-01,0.00000,79.1683,-18.5080,-8.57184,-12.1219,-11.7458,0.144000,0.224000,0.262000,-1.01034,0.279575,296.804,23.1057,298.750,298.097,297.883
2023-03-07,23:00,66.9581,-0.274698,134.767,27.4586,12.2373,15.0000,12.8803,25.9041,415.882,431.032,0.102149E-01,0.00000,85.5780,-16.3279,-9.18766,-12.1515,-11.9382,0.144000,0.224533,0.262000,-0.971097,0.206196,295.969,22.5290,298.730,298.050,297.850
2023-03-07,23:30,66.9790,0.267749,118.133,27.2354,12.2078,15.0000,12.8784,25.8457,419.509,434.212,0.109656E-01,0.00000,87.7151,-16.2384,-9.39127,-11.8600,-11.9078,0.144000,0.225000,0.262433,-2.16145,-0.625756,295.746,24.5237,298.550,298.050,297.850
2023-03-08,00:00,67.0000,0.227047,148.533,27.0328,12.2066,15.0000,12.8767,25.8151,420.200,434.533,0.117312E-01,0.00000,89.7803,-18.4260,-9.53332,-11.8283,-12.0004,0.144000,0.223700,0.263000,-5.27800,-1.18527,295.473,25.1879,298.550,297.997,297.840
2023-03-08,00:30,67.0208,-0.768359E-01,143.700,26.6320,12.2352,15.0000,12.8769,25.8223,407.888,428.197,0.129017E-01,0.00000,91.0668,-24.5451,-9.75655,-12.0180,-12.1092,0.144000,0.222333,0.261733,-4.06848,0.167604,295.203,22.3029,298.550,297.857,297.570
2023-03-08,01:00,67.0416,-0.428891,129.067,26.2263,12.2375,15.0000,12.8753,25.7985,402.050,424.884,0.141918E-01,0.00000,89.7804,-26.3662,-10.4599,-13.1762,-13.2237,0.144000,0.223000,0.260900,-2.47599,1.05642,295.117,21.2617,298.540,297.850,297.550
2023-03-08,01:30,67.0624,-0.739042,138.867,25.9846,12.2368,15.0000,12.8752,25.7728,409.277,425.284,0.109973E-01,0.00000,92.5212,-18.0955,-11.3153,-14.2709,-14.1982,0.144000,0.223067,0.261000,-1.21921,0.869603,294.666,20.9611,298.260,297.850,297.550
2023-03-08,02:00,67.0833,-0.756027,120.767,25.8096,12.2369,15.0000,12.8744,25.7499,409.052,425.283,0.106279E-01,0.00000,93.1005,-17.9592,-11.6024,-14.0509,-14.0440,0.144000,0.223133,0.261000,-1.01081,0.716842,294.521,20.8945,298.250,297.810,297.443
2023-03-08,02:30,67.1041,-0.937002,137.200,25.7065,12.2382,15.0000,12.8737,25.7360,404.007,424.548,0.113510E-01,0.00000,93.2535,-22.4407,-11.5672,-13.6996,-13.7444,0.144000,0.223633,0.261000,-0.994017,0.905549,294.569,20.8278,298.237,297.560,297.350
2023-03-08,03:00,67.1249,-0.630554,147.400,25.5536,12.2405,15.0000,12.8735,25.7339,399.263,422.918,0.122774E-01,0.00000,94.9344,-25.7234,-11.7301,-13.9373,-14.0113,0.144333,0.223600,0.260867,-1.27719,0.791243,294.263,20.6341,298.070,297.550,297.350
2023-03-08,03:30,67.1458,-0.617574,134.467,25.3065,12.2395,15.0000,12.8724,25.7063,393.751,420.873,0.108416E-01,0.00000,95.3043,-29.2717,-12.1709,-14.7095,-14.8193,0.144967,0.222600,0.259533,-1.36675,0.782631,293.995,20.3360,298.050,297.550,297.350
2023-03-08,04:00,67.1666,-0.980754,153.533,25.0630,12.2396,15.0000,12.8711,25.7029,393.947,420.058,0.112855E-01,0.00000,94.3880,-28.0830,-12.8631,-15.7666,-15.9360,0.145000,0.222800,0.259000,-1.07925,0.893295,293.889,20.1889,298.050,297.530,297.300
2023-03-08,04:30,67.1874,-4.02000,144.933,24.8901,12.2378,15.0000,12.8700,25.6711,398.886,420.254,0.109735E-01,0.00000,92.9299,-23.0524,-13.5323,-16.3388,-16.5832,0.145000,0.223000,0.259000,-0.798801,0.885516,293.836,20.2068,297.930,297.370,297.050
2023-03-08,05:00,67.2082,-1.11531,136.400,24.8260,12.2363,15.0000,12.8698,25.6708,402.036,420.856,0.101448E-01,0.00000,93.9122,-20.2776,-13.9133,-16.2313,-16.4486,0.145000,0.223000,0.259000,-0.750648,0.706850,293.792,20.2320,297.850,297.350,297.050
2023-03-08,05:30,67.2291,3.09775,109.533,24.8612,12.2366,15.0000,12.8687,25.6563,409.699,422.492,0.931342E-02,0.00000,93.3428,-13.7541,-13.9353,-15.5907,-15.6437,0.145000,0.222800,0.259400,-0.161993,0.799188,293.991,20.4135,297.850,297.350,297.037
2023-03-08,06:00,67.2499,0.954858,128.500,25.0240,12.2399,15.0000,12.8676,25.6668,415.019,424.475,0.255790,0.00000,93.1033,-10.1264,-13.5206,-14.4123,-14.4209,0.145000,0.221600,0.259600,0.114824E-01,0.681647,294.168,20.6434,297.850,297.350,296.937
2023-03-08,06:30,67.2707,0.517305,152.933,25.2435,12.2411,15.0000,12.8671,25.7026,415.149,425.827,9.84932,0.00000,92.7595,-7.66655,-12.6598,-13.0072,-13.0785,0.145233,0.221000,0.257600,4.51152,1.49989,294.464,20.9320,297.790,297.330,296.850
2023-03-08,07:00,67.2916,0.202131,162.700,25.5042,12.2415,15.0000,12.8664,25.7419,417.456,428.741,41.3245,0.00000,90.8509,4.20309,-11.6684,-11.6543,-11.8155,0.144667,0.221000,0.257067,19.3117,3.82300,294.968,21.4404,297.800,297.310,296.850
2023-03-08,07:30,67.3124,0.168089,136.333,25.8833,12.2419,15.0000,12.8656,25.8414,416.246,431.755,104.152,0.00000,91.7376,24.0418,-10.2490,-9.39291,-9.56953,0.143900,0.221033,0.257433,47.4691,7.91826,295.105,21.8979,297.820,297.330,296.850
2023-03-08,08:00,67.3332,0.163358,146.867,26.4005,12.2417,15.0000,12.8650,26.4155,412.937,439.555,339.369,0.00000,88.3221,105.956,-8.12488,-5.51528,-5.52294,0.143000,0.221300,0.258400,158.528,25.9541,295.676,22.8430,297.850,297.350,296.850
2023-03-08,08:30,67.3541,0.175352,105.571,33.5547,12.2414,15.0000,12.8615,28.1439,412.781,469.909,1119.32,0.00000,75.5209,389.128,-0.708213,9.24399,8.13309,0.143000,0.220000,0.258429,541.167,94.9105,298.561,27.4347,298.050,297.407,296.964
2023-03-08,09:00,67.3749,0.169785,124.500,35.0904,12.2429,15.0000,12.8626,28.3168,418.261,469.643,873.863,0.00000,71.9623,294.213,5.73488,19.1732,15.2362,0.143467,0.220033,0.258933,416.505,70.9098,299.236,28.3757,298.290,297.680,297.053
2023-03-08,09:30,67.3957,0.175340,124.000,33.6156,12.2423,15.0000,12.8652,28.3051,427.376,472.454,803.089,0.00000,73.6362,271.234,14.9197,26.7009,21.0061,0.144867,0.220300,0.258500,383.565,67.2539,299.360,28.1632,298.853,298.097,297.390
2023-03-08,10:00,67.4166,0.175748,122.000,33.3201,12.2423,15.0000,12.8666,28.2470,434.267,479.168,979.632,0.00000,69.8103,343.391,20.5660,30.8146,25.3311,0.144200,0.220900,0.257133,471.079,82.7869,300.119,28.9173,299.250,298.430,297.670
2023-03-08,10:30,67.4374,0.173967,102.767,33.8255,12.2425,15.0000,12.8663,28.1493,436.251,490.482,1237.81,0.00000,66.8911,440.870,26.1435,39.1974,31.1684,0.143000,0.221033,0.257000,599.781,104.679,300.868,30.3979,299.623,298.723,297.937
2023-03-08,11:00,67.4582,0.173273,120.833,33.9695,12.2430,15.0000,12.8662,28.1094,431.912,484.214,1051.59,0.00000,65.3736,361.929,32.4264,44.1149,34.3877,0.143100,0.220067,0.257000,500.959,86.7282,300.796,29.6317,300.010,299.190,298.197
2023-03-08,11:30,67.4790,0.168285,107.000,34.3703,12.2422,15.0000,12.8658,28.0661,426.961,511.192,1961.76,0.00000,62.8688,598.470,34.4445,46.7489,38.6657,0.142767,0.220000,0.257367,816.187,163.672,301.735,31.3565,300.400,299.483,298.580
2023-03-08,12:00,67.4999,0.172276,133.633,35.3836,12.2427,15.0000,12.8647,28.0108,442.080,493.202,1027.89,0.00000,61.5292,314.107,42.6530,61.7755,51.6960,0.143000,0.220000,0.257033,437.828,84.4436,301.687,30.8185,300.903,299.907,298.850
2023-03-08,12:30,67.5207,0.176357,124.500,34.9719,12.2429,15.0000,12.8662,28.0624,441.501,487.565,871.931,0.00000,60.8764,293.040,40.5903,48.2794,42.5312,0.141233,0.220233,0.256800,411.554,72.4500,301.604,30.0397,301.150,300.280,299.290
2023-03-08,13:00,67.5415,0.180925,120.300,34.6307,12.2429,15.0000,12.8654,28.1168,443.628,478.368,565.621,0.00000,62.4389,183.286,36.2622,36.9022,32.2514,0.141000,0.221633,0.257000,266.210,48.1840,301.506,29.4473,301.160,300.350,299.490
2023-03-08,13:30,67.5624,0.176814,130.967,34.0263,12.2425,15.0000,12.8656,28.1570,441.912,480.941,718.169,0.00000,61.1084,237.985,30.4592,26.8472,23.1780,0.141767,0.221300,0.257000,336.358,59.3446,301.647,29.5394,301.150,300.350,299.550
2023-03-08,14:00,67.5832,0.171875,147.133,34.0784,12.2427,15.0000,12.8644,28.1125,439.623,487.092,820.710,0.00000,59.3571,270.516,28.0666,27.7079,25.1667,0.142300,0.220933,0.257033,383.987,66.0023,301.982,30.5905,301.150,300.350,299.550
2023-03-08,14:30,67.6040,0.171707,151.233,34.2333,12.2428,15.0000,12.8631,28.0872,431.575,492.675,1116.10,0.00000,59.0241,370.527,28.9095,29.8107,27.2570,0.141000,0.221500,0.255700,522.149,90.5226,302.058,30.8337,301.160,300.350,299.550
2023-03-08,15:00,67.6248,0.176210,103.300,35.0451,12.2419,15.0000,12.8620,26.8272,427.257,513.918,1602.28,0.00000,54.3498,539.940,32.2033,40.1727,36.7448,0.141767,0.219600,0.255000,761.643,135.042,303.386,32.8718,301.420,300.350,299.830
2023-03-08,15:30,67.6457,0.183212,137.800,35.6555,12.2419,15.0000,12.8622,26.2519,436.120,505.389,1204.74,0.00000,54.3967,401.090,40.1515,47.7142,41.3518,0.139300,0.219567,0.255333,577.899,107.541,303.364,32.4593,301.650,300.590,299.883
2023-03-08,16:00,67.6665,0.185491,180.800,35.9399,12.2416,15.0000,12.8623,26.2025,434.987,503.212,1004.07,0.00000,53.9120,321.521,41.9030,46.3936,40.6004,0.139667,0.220000,0.256400,479.907,90.1617,303.559,32.9124,301.750,300.710,300.050
2023-03-08,16:30,67.6873,0.182625,115.000,35.5625,12.2420,15.0000,12.8619,26.1703,429.186,484.047,525.069,0.00000,57.0952,143.900,40.1198,38.2406,33.0404,0.140267,0.220000,0.256400,245.844,47.0819,302.638,31.1001,301.750,300.950,300.260
2023-03-08,17:00,67.7082,0.167634,146.067,34.9398,12.2411,15.0000,12.8618,26.1610,418.331,478.923,490.834,0.00000,55.1777,129.462,32.1206,25.2537,22.6999,0.140800,0.219700,0.254967,229.493,39.4392,302.932,30.9826,301.750,300.770,300.350
2023-03-08,17:30,67.7290,0.177995,103.400,34.0969,12.2400,15.0000,12.8608,26.2563,410.355,463.233,182.351,0.00000,59.1281,8.90583,24.1252,14.9823,13.6158,0.141267,0.218033,0.255000,75.1505,13.3675,301.874,28.9792,301.520,300.650,300.230
2023-03-08,18:00,67.7498,0.180246,126.400,32.9792,12.2390,15.0000,12.8600,26.1620,408.704,453.305,61.5229,0.00000,64.4328,-25.4646,16.0930,6.31684,4.99867,0.139333,0.218067,0.255000,23.2890,4.15245,300.853,27.4741,301.250,300.360,300.050
2023-03-08,18:30,67.7707,0.152303,119.267,31.8195,12.2383,15.0000,12.8580,26.0745,412.935,445.103,5.59840,0.00000,73.9844,-32.7261,9.57229,0.310727E-01,-0.959300,0.138800,0.217567,0.255000,-0.811418,-0.252882,299.089,25.7443,301.063,300.090,299.910
2023-03-08,19:00,67.7915,-0.118871,112.133,30.6995,12.2383,15.0000,12.8569,26.0529,423.247,443.282,0.135567E-01,0.00000,78.6035,-21.5637,4.35760,-4.55830,-5.15031,0.138833,0.217000,0.255000,-1.40113,0.127967,298.206,24.7167,300.840,299.897,299.800
2023-03-08,19:30,67.8123,-0.700075,139.233,29.9784,12.2382,15.0000,12.8553,26.0278,423.006,442.296,0.644825E-02,0.00000,80.6545,-20.7793,0.893960,-6.57407,-7.02317,0.138667,0.217500,0.255000,-1.00343,0.486645,297.909,24.2964,300.650,299.680,299.550
2023-03-08,20:00,67.8332,-1.61156,113.500,29.5289,12.2379,15.0000,12.8540,26.0090,422.508,441.248,0.644283E-02,0.00000,79.9754,-20.1458,-1.32944,-7.55904,-7.89010,0.139867,0.218000,0.254800,-0.735177,0.670965,297.845,24.1196,300.460,299.517,299.370
2023-03-08,20:30,67.8540,0.616068,124.300,29.2312,12.2384,15.0000,12.8519,25.9935,423.373,440.352,0.668088E-02,0.00000,76.7948,-18.1669,-3.02759,-8.33244,-8.61810,0.139300,0.218000,0.253567,-0.615659,0.572962,298.028,24.2202,300.350,299.350,299.330
2023-03-08,21:00,67.8748,-0.154952,79.5667,28.9456,12.2380,15.0000,12.8506,25.9610,421.208,438.760,0.669848E-02,0.00000,81.7809,-18.8378,-4.35051,-8.96810,-9.31763,0.139300,0.218000,0.253000,-1.14032,0.145503,297.451,23.9473,300.090,299.200,299.070
2023-03-08,21:30,67.8956,1.95620,115.933,28.6557,12.2371,15.0000,12.8490,25.9289,425.363,439.065,0.696848E-02,0.00000,84.0066,-14.7171,-5.49481,-9.36923,-9.77530,0.139100,0.217767,0.253000,-0.646641,0.368382,297.109,23.5649,300.050,299.050,298.980
2023-03-08,22:00,67.9165,0.856680E-01,159.800,28.5083,12.2381,15.0000,12.8482,25.9177,427.101,439.216,0.683740E-02,0.00000,83.0303,-12.9240,-6.04860,-9.06336,-9.46774,0.138433,0.217100,0.253000,-0.202276,0.606353,297.249,23.6517,300.003,299.040,298.750
2023-03-08,22:30,67.9373,-0.805579,99.7333,28.4635,12.2384,15.0000,12.8471,25.8903,428.823,439.923,0.687667E-02,0.00000,78.9711,-11.8554,-6.32215,-8.77724,-9.25008,0.137133,0.216300,0.253000,-0.209078,0.546064,297.713,23.9545,299.850,298.760,298.750
2023-03-08,23:00,67.9581,-0.355406,92.0333,28.4589,12.2386,15.0000,12.8454,25.8652,427.818,439.152,0.693923E-02,0.00000,84.2595,-12.1972,-6.47750,-8.37524,-8.83535,0.137533,0.216000,0.253000,-0.702692,0.160530,297.197,23.7462,299.850,298.750,298.750
2023-03-08,23:30,67.9790,0.388537,126.233,28.3831,12.2084,15.0000,12.8451,25.8083,431.654,442.346,0.700679E-02,0.00000,85.4671,-11.5678,-6.55367,-8.29412,-8.85250,0.137133,0.216000,0.252933,-1.77108,-0.895065,297.001,25.9355,299.850,298.750,298.723
2023-03-09,00:00,68.0000,0.691597,165.700,28.3333,12.2071,15.0000,12.8433,25.7805,431.704,443.259,0.775653E-02,0.00000,87.1389,-12.5800,-6.67366,-8.30205,-8.87157,0.137000,0.216000,0.252067,-3.34226,-2.31723,296.831,27.0964,299.780,298.750,298.550
2023-03-09,00:30,68.0208,0.570893,148.367,28.1685,12.2357,15.0000,12.8437,25.7836,425.294,438.733,0.812023E-02,0.00000,89.1917,-14.4524,-6.77880,-8.37306,-8.82610,0.137000,0.216033,0.251267,-2.65316,-1.64011,296.592,24.6709,299.550,298.603,298.550
2023-03-09,01:00,68.0416,0.400062,127.567,27.9005,12.2378,15.0000,12.8429,25.7675,422.437,435.750,0.828001E-02,0.00000,86.6852,-14.3591,-7.12143,-8.72354,-9.19100,0.137000,0.216667,0.251000,-0.806175,0.239578,296.608,23.2043,299.550,298.550,298.480
2023-03-09,01:30,68.0624,3.03524,126.967,27.8258,12.2367,15.0000,12.8417,25.7453,422.911,435.822,0.858386E-02,0.00000,81.8094,-13.8566,-7.69100,-9.25596,-9.69560,0.137000,0.217000,0.251000,-0.615766,0.330463,297.283,23.5776,299.550,298.550,298.250
2023-03-09,02:00,68.0833,0.216405E-01,127.700,27.7737,12.2376,15.0000,12.8418,25.7305,418.804,434.696,0.919751E-02,0.00000,87.6327,-16.9903,-8.36497,-9.92055,-10.6346,0.137067,0.216933,0.251467,-1.14874,-0.502932E-01,296.672,23.2746,299.443,298.550,298.250
2023-03-09,02:30,68.1041,-0.377787E-02,112.233,27.5841,12.2374,15.0000,12.8413,25.7175,428.583,434.817,0.874418E-02,0.00000,89.1052,-6.73283,-9.10680,-10.4438,-11.3627,0.138133,0.214833,0.252000,-0.554435,-0.556524E-01,296.450,23.0823,299.350,298.360,298.250
2023-03-09,03:00,68.1249,0.122504E-01,99.0333,27.3917,12.2412,15.0000,12.8411,25.7348,428.498,434.370,0.848988E-02,0.00000,92.3483,-7.12999,-9.52301,-10.1158,-11.0811,0.139000,0.214533,0.252000,-1.23335,0.250905E-01,296.048,22.7302,299.260,298.250,298.217
2023-03-09,03:30,68.1458,-0.205863,113.067,27.1500,12.2417,15.0000,12.8404,25.7292,425.421,433.613,0.851994E-02,0.00000,94.9679,-9.96931,-9.39129,-9.59028,-10.3651,0.139000,0.215333,0.251200,-1.50461,0.272773,295.711,22.3342,299.050,298.250,298.063
2023-03-09,04:00,68.1666,-0.447111,104.467,26.9529,12.2407,15.0000,12.8400,25.7125,427.636,433.271,0.824995E-02,0.200000E-03,96.4090,-7.73297,-9.04239,-9.32306,-9.89905,0.139000,0.215767,0.249700,-1.47538,0.623341,295.553,22.0701,299.050,298.250,298.050
2023-03-09,04:30,68.1874,-0.801102,162.600,26.6825,12.2412,15.0000,12.8381,25.7113,428.642,431.590,0.841568E-02,0.660000E-02,97.8573,-4.31780,-8.86127,-9.63123,-10.8846,0.139000,0.257000,0.249333,-0.765826,0.603679,295.326,21.8747,299.050,298.190,298.050
2023-03-09,05:00,68.2082,-1.10881,120.033,26.2732,12.2413,15.0000,12.8378,25.7057,425.329,428.800,0.985937E-02,0.990000E-02,98.5703,-4.63857,-15.5133,-12.6671,-26.0858,0.180000,0.364667,0.304767,-0.558640,0.609334,294.935,21.5360,298.790,297.660,297.950
2023-03-09,05:30,68.2291,-1.16406,115.667,25.9229,12.2411,15.0000,12.8376,25.7066,423.399,427.863,0.105123E-01,0.830000E-02,98.9933,-5.27730,-23.9392,-11.6794,-26.2076,0.256600,0.446867,0.358367,-0.380057,0.433061,294.781,21.3766,298.240,297.020,297.470
2023-03-09,06:00,68.2499,-1.18560,149.367,25.7615,12.2416,15.0000,12.8372,25.7082,425.239,428.148,0.349569E-01,0.180000E-02,99.2314,-3.61088,-22.9757,-16.3751,-21.2552,0.262533,0.402567,0.353733,-0.328875,0.372742,294.761,21.3715,297.923,296.823,297.033
2023-03-09,06:30,68.2707,-3.61786,115.167,25.6544,12.2415,15.0000,12.8353,25.7048,425.727,428.150,0.816415,0.600000E-03,99.4441,-2.89863,-19.2998,-14.4533,-16.7075,0.249967,0.336300,0.340267,-0.150364,0.325842,294.598,21.2690,297.850,296.843,296.857
